x,y,Interpolated_Elevation
72.36180904522612,0.0,-17.223733148362967
73.36683417085426,0.0,-16.540301752914083
74.3718592964824,0.0,-15.762905928458846
75.37688442211055,0.0,-14.821472371405795
76.38190954773869,0.0,-13.869609195360045
77.38693467336682,0.0,-13.189692629484234
78.39195979899498,0.0,-13.019935338020058
79.39698492462311,0.0,-13.323437588695723
80.40201005025125,0.0,-13.794981131476048
81.40703517587939,0.0,-14.210457554077928
82.41206030150752,0.0,-14.528942936337447
83.41708542713567,0.0,-14.663554479727322
84.42211055276381,0.0,-14.810810631490256
85.42713567839195,0.0,-15.093743660424456
86.4321608040201,0.0,-15.637936572583737
87.43718592964824,0.0,-16.41005482447873
88.44221105527637,0.0,-17.2147873057046
89.44723618090451,0.0,-18.156464772169503
90.45226130653265,0.0,-19.030065254623352
91.4572864321608,0.0,-19.929101541381318
92.46231155778894,0.0,-21.335396105956814
93.46733668341707,0.0,-23.133290337505468
94.47236180904522,0.0,-24.59579083355285
95.47738693467336,0.0,-25.752005255286825
96.4824120603015,0.0,-26.83403813653243
97.48743718592964,0.0,-27.998071553407282
98.49246231155777,0.0,-29.081040015982456
99.49748743718592,0.0,-29.592379015362255
100.50251256281406,0.0,-28.761793325003186
101.5075376884422,0.0,-26.737070325275496
102.51256281407035,0.0,-24.771060115535732
103.51758793969849,0.0,-23.170820247163313
104.52261306532662,0.0,-22.07147365789565
105.52763819095476,0.0,-21.33522901408466
106.5326633165829,0.0,-20.53980735307112
107.53768844221105,0.0,-19.66935430118665
108.54271356783919,0.0,-19.016375457796375
109.54773869346732,0.0,-19.26607382450357
110.55276381909547,0.0,-21.533178982180498
111.55778894472361,0.0,-25.61252491398632
112.56281407035175,0.0,-29.70740555559773
113.56783919597989,0.0,-31.671014205824736
114.57286432160802,0.0,-28.683398221124634
115.57788944723617,0.0,-22.483783501200634
116.58291457286431,0.0,-18.355742349243037
117.58793969849245,0.0,-17.00820563030524
118.5929648241206,0.0,-15.79974583544597
119.59798994974874,0.0,-14.658574808190892
120.60301507537687,0.0,-14.927528232393765
121.60804020100501,0.0,-15.955063192800377
122.61306532663315,0.0,-17.12330903094014
123.6180904522613,0.0,-17.829671816963405
124.62311557788944,0.0,-16.755491013213586
125.62814070351757,0.0,-14.673626336725416
126.63316582914572,0.0,-13.626589025109988
127.63819095477386,0.0,-13.69137988706844
128.643216080402,0.0,-14.506136887022699
129.64824120603015,0.0,-15.147884732514722
130.65326633165827,0.0,-14.292451811734212
131.65829145728642,0.0,-12.396102182928878
132.66331658291455,0.0,-11.672335900630404
133.6683417085427,0.0,-11.982165640382151
134.67336683417085,0.0,-11.921268234941701
135.67839195979897,0.0,-11.58548232359296
136.68341708542712,0.0,-11.04384306518751
137.68844221105527,0.0,-10.607276829569944
138.6934673366834,0.0,-10.553706159592505
139.69849246231155,0.0,-10.344988434111315
140.7035175879397,0.0,-9.126496540277003
141.70854271356782,0.0,-7.704384701759713
142.71356783919597,0.0,-7.529752423666322
143.7185929648241,0.0,-8.311720760571877
144.72361809045225,0.0,-9.247093696938604
145.7286432160804,0.0,-9.97307404330799
146.73366834170852,0.0,-10.353270696218216
147.73869346733667,0.0,-11.025613614638853
148.7437185929648,0.0,-13.19947198665679
149.74874371859295,0.0,-15.398449958200427
150.7537688442211,0.0,-15.049561106937418
151.75879396984922,0.0,-13.181157352189526
152.76381909547737,0.0,-11.921119085184891
153.76884422110552,0.0,-11.43770531254867
154.77386934673365,0.0,-11.084128429268723
155.7788944723618,0.0,-10.85867744256734
156.78391959798995,0.0,-10.789427898501184
157.78894472361807,0.0,-10.843500522252285
158.79396984924622,0.0,-10.984552656356188
159.79899497487435,0.0,-11.177332374705763
160.8040201005025,0.0,-11.334725086181145
161.80904522613065,0.0,-11.470839193509585
162.81407035175877,0.0,-11.493966610892882
163.81909547738692,0.0,-11.657172256093174
164.82412060301505,0.0,-12.819891072854048
165.8291457286432,0.0,-14.881142621925957
166.83417085427135,0.0,-17.316911094326894
167.83919597989947,0.0,-20.333269490214978
168.84422110552762,0.0,-24.19223368504608
169.84924623115577,0.0,-27.32085641542762
170.8542713567839,0.0,-28.217949844086203
171.85929648241205,0.0,-28.184091161858788
172.8643216080402,0.0,-28.615306545168426
173.86934673366832,0.0,-30.964422347738903
174.87437185929647,0.0,-35.544493091803076
175.8793969849246,0.0,-40.072813171961535
176.88442211055275,0.0,-43.154187563258915
177.8894472361809,0.0,-45.45381157113781
178.89447236180902,0.0,-48.06889626361876
179.89949748743717,0.0,-49.864632172553435
180.9045226130653,0.0,-49.22835392291811
181.90954773869345,0.0,-46.906267946234564
182.9145728643216,0.0,-44.1990001373476
183.91959798994972,0.0,-42.23971814509021
184.92462311557787,0.0,-42.0708107376641
185.92964824120602,0.0,-43.524906557079646
186.93467336683415,0.0,-45.905549158391466
187.9396984924623,0.0,-47.841209388288384
188.94472361809045,0.0,-48.490332115036566
189.94974874371857,0.0,-48.033172127484505
190.95477386934672,0.0,-46.23274358339464
191.95979899497485,0.0,-42.847451436181245
192.964824120603,0.0,-37.99367982552133
193.96984924623115,0.0,-33.93458238580115
194.97487437185927,0.0,-32.40873988803476
195.97989949748742,0.0,-32.45163426734066
196.98492462311555,0.0,-33.32249059844803
197.9899497487437,0.0,-35.032188163546444
198.99497487437185,0.0,-37.85617308833241
200.0,0.0,-41.43533039
0.0,0.9949748743718593,-39.1906673861161
1.0050251256281406,0.9949748743718593,-38.72423733415866
2.0100502512562812,0.9949748743718593,-38.112500054349
3.015075376884422,0.9949748743718593,-37.76578840479278
4.0201005025125625,0.9949748743718593,-37.38833824606829
5.025125628140703,0.9949748743718593,-37.47476009023709
6.030150753768844,0.9949748743718593,-37.46943693035051
7.035175879396984,0.9949748743718593,-37.88641100797084
8.040201005025125,0.9949748743718593,-38.1988361407214
9.045226130653266,0.9949748743718593,-37.94631711603123
10.050251256281406,0.9949748743718593,-36.913762284773156
11.055276381909547,0.9949748743718593,-35.43682017249947
12.060301507537687,0.9949748743718593,-32.81178722066307
13.065326633165828,0.9949748743718593,-30.228691671961982
14.070351758793969,0.9949748743718593,-29.219830844262876
15.07537688442211,0.9949748743718593,-32.261985020134524
16.08040201005025,0.9949748743718593,-33.84187614426715
17.08542713567839,0.9949748743718593,-32.78173370579078
18.09045226130653,0.9949748743718593,-29.129158838233526
19.09547738693467,0.9949748743718593,-27.341753670609357
20.100502512562812,0.9949748743718593,-27.276847433052378
21.105527638190953,0.9949748743718593,-26.134573591676517
22.110552763819094,0.9949748743718593,-26.601414732644976
23.115577889447234,0.9949748743718593,-29.19309266729685
24.120603015075375,0.9949748743718593,-30.981037566018877
25.125628140703515,0.9949748743718593,-30.993116480334827
26.130653266331656,0.9949748743718593,-29.772215778677275
27.135678391959797,0.9949748743718593,-27.878791697041702
28.140703517587937,0.9949748743718593,-26.873283057090443
29.145728643216078,0.9949748743718593,-27.533217700330884
30.15075376884422,0.9949748743718593,-28.33171762777403
31.15577889447236,0.9949748743718593,-29.64890700969538
32.1608040201005,0.9949748743718593,-31.264414477184804
33.16582914572864,0.9949748743718593,-31.503054694065014
34.17085427135678,0.9949748743718593,-30.951401701067127
35.175879396984925,0.9949748743718593,-29.696582683964426
36.18090452261306,0.9949748743718593,-27.791339838008756
37.1859296482412,0.9949748743718593,-25.706188196039815
38.19095477386934,0.9949748743718593,-23.892644674177856
39.19597989949749,0.9949748743718593,-22.13080310421528
40.201005025125625,0.9949748743718593,-21.207119904880646
41.20603015075376,0.9949748743718593,-20.80064907130467
42.211055276381906,0.9949748743718593,-21.054785505791024
43.21608040201005,0.9949748743718593,-21.54573822829408
44.22110552763819,0.9949748743718593,-21.665780049235615
45.226130653266324,0.9949748743718593,-21.548988513467325
46.23115577889447,0.9949748743718593,-21.29248972282115
47.23618090452261,0.9949748743718593,-20.663194166658933
48.24120603015075,0.9949748743718593,-19.715452592413147
49.24623115577889,0.9949748743718593,-18.488660528306095
50.25125628140703,0.9949748743718593,-17.4887762335568
51.256281407035175,0.9949748743718593,-17.00372570969464
52.26130653266331,0.9949748743718593,-17.653257238437856
53.26633165829145,0.9949748743718593,-19.291982451463127
54.27135678391959,0.9949748743718593,-21.19262994868205
55.27638190954774,0.9949748743718593,-21.336421574047762
56.281407035175874,0.9949748743718593,-21.319165775847527
57.28643216080401,0.9949748743718593,-21.360070168041478
58.291457286432156,0.9949748743718593,-21.40056871524712
59.2964824120603,0.9949748743718593,-21.648185021853333
60.30150753768844,0.9949748743718593,-21.9432518916236
61.306532663316574,0.9949748743718593,-22.043622035790733
62.31155778894472,0.9949748743718593,-23.022122272250066
63.31658291457286,0.9949748743718593,-24.653208982508534
64.321608040201,0.9949748743718593,-26.135401181099006
65.32663316582914,0.9949748743718593,-26.381758466098304
66.33165829145727,0.9949748743718593,-25.494355142141465
67.33668341708542,0.9949748743718593,-23.845717999909045
68.34170854271356,0.9949748743718593,-22.009897497592252
69.3467336683417,0.9949748743718593,-20.632978446763204
70.35175879396985,0.9949748743718593,-19.44061938456547
71.35678391959799,0.9949748743718593,-18.436821787518145
72.36180904522612,0.9949748743718593,-17.54473973421508
73.36683417085426,0.9949748743718593,-16.675884144944252
74.3718592964824,0.9949748743718593,-15.7193661923545
75.37688442211055,0.9949748743718593,-14.584877154977402
76.38190954773869,0.9949748743718593,-13.599708043022021
77.38693467336682,0.9949748743718593,-13.205848145141783
78.39195979899498,0.9949748743718593,-13.289522733433389
79.39698492462311,0.9949748743718593,-13.678333553365688
80.40201005025125,0.9949748743718593,-14.155968490379951
81.40703517587939,0.9949748743718593,-14.800973238455661
82.41206030150752,0.9949748743718593,-15.441950043532241
83.41708542713567,0.9949748743718593,-16.21867689762956
84.42211055276381,0.9949748743718593,-16.685785507546164
85.42713567839195,0.9949748743718593,-17.010453577289514
86.4321608040201,0.9949748743718593,-17.344824848970106
87.43718592964824,0.9949748743718593,-17.56690514386691
88.44221105527637,0.9949748743718593,-17.63110185256289
89.44723618090451,0.9949748743718593,-17.635035205091235
90.45226130653265,0.9949748743718593,-18.27056096908601
91.4572864321608,0.9949748743718593,-19.942774176795595
92.46231155778894,0.9949748743718593,-21.51243444862494
93.46733668341707,0.9949748743718593,-23.378367905632352
94.47236180904522,0.9949748743718593,-24.559449048182863
95.47738693467336,0.9949748743718593,-24.912631875476126
96.4824120603015,0.9949748743718593,-25.55708571888293
97.48743718592964,0.9949748743718593,-26.435220290596828
98.49246231155777,0.9949748743718593,-27.410852836694595
99.49748743718592,0.9949748743718593,-27.678235343003948
100.50251256281406,0.9949748743718593,-27.063780675040647
101.5075376884422,0.9949748743718593,-25.611958496835733
102.51256281407035,0.9949748743718593,-24.248788983707172
103.51758793969849,0.9949748743718593,-23.142149292186865
104.52261306532662,0.9949748743718593,-22.061462019053412
105.52763819095476,0.9949748743718593,-21.088827791238327
106.5326633165829,0.9949748743718593,-20.24152680719336
107.53768844221105,0.9949748743718593,-19.368122608825374
108.54271356783919,0.9949748743718593,-18.80450997039203
109.54773869346732,0.9949748743718593,-18.485736449326872
110.55276381909547,0.9949748743718593,-19.3324417180208
111.55778894472361,0.9949748743718593,-21.422437539094616
112.56281407035175,0.9949748743718593,-24.545067595207932
113.56783919597989,0.9949748743718593,-26.42246935441323
114.57286432160802,0.9949748743718593,-24.320254899949475
115.57788944723617,0.9949748743718593,-20.558975670696398
116.58291457286431,0.9949748743718593,-17.72967459938918
117.58793969849245,0.9949748743718593,-16.016284992091585
118.5929648241206,0.9949748743718593,-15.267352502150171
119.59798994974874,0.9949748743718593,-16.205140333535045
120.60301507537687,0.9949748743718593,-17.027525349309137
121.60804020100501,0.9949748743718593,-17.47703885122692
122.61306532663315,0.9949748743718593,-17.59998565188551
123.6180904522613,0.9949748743718593,-17.683892698879802
124.62311557788944,0.9949748743718593,-16.890116647257045
125.62814070351757,0.9949748743718593,-16.31818426936317
126.63316582914572,0.9949748743718593,-15.51792499498954
127.63819095477386,0.9949748743718593,-15.180982324390257
128.643216080402,0.9949748743718593,-15.58578019420214
129.64824120603015,0.9949748743718593,-15.56522553390852
130.65326633165827,0.9949748743718593,-15.498310985301586
131.65829145728642,0.9949748743718593,-14.715490361717592
132.66331658291455,0.9949748743718593,-14.11562455751367
133.6683417085427,0.9949748743718593,-13.621309326522898
134.67336683417085,0.9949748743718593,-12.916316015523094
135.67839195979897,0.9949748743718593,-12.160782295023717
136.68341708542712,0.9949748743718593,-11.37564448037345
137.68844221105527,0.9949748743718593,-10.839464627258945
138.6934673366834,0.9949748743718593,-10.666903180948234
139.69849246231155,0.9949748743718593,-10.220679941516055
140.7035175879397,0.9949748743718593,-8.960630476747724
141.70854271356782,0.9949748743718593,-7.690218965150989
142.71356783919597,0.9949748743718593,-7.623380940819028
143.7185929648241,0.9949748743718593,-8.372427440346563
144.72361809045225,0.9949748743718593,-9.37998117640055
145.7286432160804,0.9949748743718593,-10.229593023072487
146.73366834170852,0.9949748743718593,-10.885037776552528
147.73869346733667,0.9949748743718593,-11.462975230940273
148.7437185929648,0.9949748743718593,-12.60857690868672
149.74874371859295,0.9949748743718593,-13.818268885202672
150.7537688442211,0.9949748743718593,-13.505585545817187
151.75879396984922,0.9949748743718593,-12.144816126156055
152.76381909547737,0.9949748743718593,-10.984685556989932
153.76884422110552,0.9949748743718593,-10.219114990028494
154.77386934673365,0.9949748743718593,-9.813857432057572
155.7788944723618,0.9949748743718593,-9.523092606841798
156.78391959798995,0.9949748743718593,-9.447561443805053
157.78894472361807,0.9949748743718593,-9.49996823420884
158.79396984924622,0.9949748743718593,-9.574776343621455
159.79899497487435,0.9949748743718593,-9.658659055792969
160.8040201005025,0.9949748743718593,-9.805782392575912
161.80904522613065,0.9949748743718593,-10.065684052226535
162.81407035175877,0.9949748743718593,-10.701182023482858
163.81909547738692,0.9949748743718593,-11.127212237182595
164.82412060301505,0.9949748743718593,-11.6311597641892
165.8291457286432,0.9949748743718593,-13.24532570579547
166.83417085427135,0.9949748743718593,-15.652317398135152
167.83919597989947,0.9949748743718593,-19.160869778199856
168.84422110552762,0.9949748743718593,-22.48612883289689
169.84924623115577,0.9949748743718593,-24.969921849971193
170.8542713567839,0.9949748743718593,-24.985522085819873
171.85929648241205,0.9949748743718593,-25.404011769500205
172.8643216080402,0.9949748743718593,-27.40065167472986
173.86934673366832,0.9949748743718593,-33.10476773508708
174.87437185929647,0.9949748743718593,-37.54038857960226
175.8793969849246,0.9949748743718593,-41.77253383941539
176.88442211055275,0.9949748743718593,-44.510754585789215
177.8894472361809,0.9949748743718593,-46.66425060290867
178.89447236180902,0.9949748743718593,-49.121375799666346
179.89949748743717,0.9949748743718593,-50.49892102558195
180.9045226130653,0.9949748743718593,-50.1960282379571
181.90954773869345,0.9949748743718593,-48.620235082278235
182.9145728643216,0.9949748743718593,-46.571232065128235
183.91959798994972,0.9949748743718593,-45.046952202821785
184.92462311557787,0.9949748743718593,-45.15896068030177
185.92964824120602,0.9949748743718593,-46.582559749582515
186.93467336683415,0.9949748743718593,-48.813943938783076
187.9396984924623,0.9949748743718593,-50.137583750177654
188.94472361809045,0.9949748743718593,-49.11489169695091
189.94974874371857,0.9949748743718593,-47.509477092381296
190.95477386934672,0.9949748743718593,-44.74983386613389
191.95979899497485,0.9949748743718593,-40.89485534004106
192.964824120603,0.9949748743718593,-36.65077434027723
193.96984924623115,0.9949748743718593,-33.50645207697506
194.97487437185927,0.9949748743718593,-33.33220168190318
195.97989949748742,0.9949748743718593,-33.86945122037714
196.98492462311555,0.9949748743718593,-34.9074653143788
197.9899497487437,0.9949748743718593,-36.16981616379874
198.99497487437185,0.9949748743718593,-38.4055321438485
200.0,0.9949748743718593,-40.934675685260764
0.0,1.9899497487437185,-39.895655834722696
1.0050251256281406,1.9899497487437185,-39.19401343666572
2.0100502512562812,1.9899497487437185,-38.73378240302784
3.015075376884422,1.9899497487437185,-38.269756101587774
4.0201005025125625,1.9899497487437185,-38.12796757726351
5.025125628140703,1.9899497487437185,-38.47405127533067
6.030150753768844,1.9899497487437185,-38.82348848730765
7.035175879396984,1.9899497487437185,-39.011549059226766
8.040201005025125,1.9899497487437185,-38.94788544591909
9.045226130653266,1.9899497487437185,-38.34009247232361
10.050251256281406,1.9899497487437185,-37.00969436174311
11.055276381909547,1.9899497487437185,-34.77899588987717
12.060301507537687,1.9899497487437185,-31.828379775124738
13.065326633165828,1.9899497487437185,-28.88108830294509
14.070351758793969,1.9899497487437185,-28.518533555947894
15.07537688442211,1.9899497487437185,-32.16046844906478
16.08040201005025,1.9899497487437185,-34.54593376316409
17.08542713567839,1.9899497487437185,-31.451014082409355
18.09045226130653,1.9899497487437185,-27.452438343294066
19.09547738693467,1.9899497487437185,-26.946109597567727
20.100502512562812,1.9899497487437185,-27.298204839933003
21.105527638190953,1.9899497487437185,-25.903176503544692
22.110552763819094,1.9899497487437185,-25.165007016493874
23.115577889447234,1.9899497487437185,-27.20140609000331
24.120603015075375,1.9899497487437185,-29.229367015342945
25.125628140703515,1.9899497487437185,-29.344141542444707
26.130653266331656,1.9899497487437185,-28.182760874816882
27.135678391959797,1.9899497487437185,-26.41037775911165
28.140703517587937,1.9899497487437185,-25.12180970725071
29.145728643216078,1.9899497487437185,-24.568391419789705
30.15075376884422,1.9899497487437185,-25.28674947551435
31.15577889447236,1.9899497487437185,-27.310349496289618
32.1608040201005,1.9899497487437185,-29.195907471100814
33.16582914572864,1.9899497487437185,-29.96824970559797
34.17085427135678,1.9899497487437185,-29.910197788368148
35.175879396984925,1.9899497487437185,-28.991846040491886
36.18090452261306,1.9899497487437185,-27.251865168585937
37.1859296482412,1.9899497487437185,-25.376150902845342
38.19095477386934,1.9899497487437185,-23.55533741375102
39.19597989949749,1.9899497487437185,-21.835411858275737
40.201005025125625,1.9899497487437185,-20.796272931695647
41.20603015075376,1.9899497487437185,-20.813158254214116
42.211055276381906,1.9899497487437185,-21.480952726878144
43.21608040201005,1.9899497487437185,-22.296091914862487
44.22110552763819,1.9899497487437185,-22.77027091930195
45.226130653266324,1.9899497487437185,-22.79863545520006
46.23115577889447,1.9899497487437185,-22.579811541430892
47.23618090452261,1.9899497487437185,-22.0495696961253
48.24120603015075,1.9899497487437185,-20.971293142448328
49.24623115577889,1.9899497487437185,-19.164225457597112
50.25125628140703,1.9899497487437185,-17.433807999325456
51.256281407035175,1.9899497487437185,-16.759308740679256
52.26130653266331,1.9899497487437185,-18.02027513374903
53.26633165829145,1.9899497487437185,-21.074263728651257
54.27135678391959,1.9899497487437185,-23.2290564184495
55.27638190954774,1.9899497487437185,-23.057615045546044
56.281407035175874,1.9899497487437185,-22.141978976848687
57.28643216080401,1.9899497487437185,-21.727076011718705
58.291457286432156,1.9899497487437185,-21.743419051075293
59.2964824120603,1.9899497487437185,-22.16107469989552
60.30150753768844,1.9899497487437185,-22.415546927428963
61.306532663316574,1.9899497487437185,-22.468414440439215
62.31155778894472,1.9899497487437185,-23.441939435851676
63.31658291457286,1.9899497487437185,-25.397780005805107
64.321608040201,1.9899497487437185,-26.804780712997896
65.32663316582914,1.9899497487437185,-26.93562059222399
66.33165829145727,1.9899497487437185,-25.948046382881543
67.33668341708542,1.9899497487437185,-24.166830581869455
68.34170854271356,1.9899497487437185,-22.36370088439787
69.3467336683417,1.9899497487437185,-21.022835941183082
70.35175879396985,1.9899497487437185,-19.84877460103174
71.35678391959799,1.9899497487437185,-18.743202071640578
72.36180904522612,1.9899497487437185,-17.747856448535686
73.36683417085426,1.9899497487437185,-16.786377349387376
74.3718592964824,1.9899497487437185,-15.632127880412128
75.37688442211055,1.9899497487437185,-14.300055102669903
76.38190954773869,1.9899497487437185,-13.508664006715165
77.38693467336682,1.9899497487437185,-13.331127609719768
78.39195979899498,1.9899497487437185,-13.53956856019162
79.39698492462311,1.9899497487437185,-13.91668281026253
80.40201005025125,1.9899497487437185,-14.340723320716574
81.40703517587939,1.9899497487437185,-14.948043825558686
82.41206030150752,1.9899497487437185,-15.8259351068109
83.41708542713567,1.9899497487437185,-16.88150112679409
84.42211055276381,1.9899497487437185,-17.87472320857353
85.42713567839195,1.9899497487437185,-18.426502551494647
86.4321608040201,1.9899497487437185,-18.59172536637838
87.43718592964824,1.9899497487437185,-18.401813369404486
88.44221105527637,1.9899497487437185,-17.945766929886897
89.44723618090451,1.9899497487437185,-17.246755306885024
90.45226130653265,1.9899497487437185,-17.742707298180882
91.4572864321608,1.9899497487437185,-19.587052678763555
92.46231155778894,1.9899497487437185,-21.437245309878893
93.46733668341707,1.9899497487437185,-23.35422321834043
94.47236180904522,1.9899497487437185,-24.310841270305957
95.47738693467336,1.9899497487437185,-24.27411499373912
96.4824120603015,1.9899497487437185,-24.529987618224173
97.48743718592964,1.9899497487437185,-25.307890887800774
98.49246231155777,1.9899497487437185,-26.204483364503098
99.49748743718592,1.9899497487437185,-26.700702870458
100.50251256281406,1.9899497487437185,-26.33059261405566
101.5075376884422,1.9899497487437185,-25.13695187835066
102.51256281407035,1.9899497487437185,-23.817055469193424
103.51758793969849,1.9899497487437185,-23.09927210738145
104.52261306532662,1.9899497487437185,-21.985866962251787
105.52763819095476,1.9899497487437185,-20.77811544111783
106.5326633165829,1.9899497487437185,-20.05104561504302
107.53768844221105,1.9899497487437185,-19.46432177566726
108.54271356783919,1.9899497487437185,-18.99918196902764
109.54773869346732,1.9899497487437185,-18.597014029499242
110.55276381909547,1.9899497487437185,-18.27583583297047
111.55778894472361,1.9899497487437185,-18.8826284986308
112.56281407035175,1.9899497487437185,-20.54083676015234
113.56783919597989,1.9899497487437185,-21.99636432966684
114.57286432160802,1.9899497487437185,-21.233504619827613
115.57788944723617,1.9899497487437185,-19.03075428550023
116.58291457286431,1.9899497487437185,-16.90038267650301
117.58793969849245,1.9899497487437185,-15.411694240879672
118.5929648241206,1.9899497487437185,-16.021339280505735
119.59798994974874,1.9899497487437185,-17.9718317419394
120.60301507537687,1.9899497487437185,-19.0993462994024
121.60804020100501,1.9899497487437185,-18.94624080737319
122.61306532663315,1.9899497487437185,-18.44994932887631
123.6180904522613,1.9899497487437185,-17.805386952015734
124.62311557788944,1.9899497487437185,-17.44435044287986
125.62814070351757,1.9899497487437185,-17.285997127316094
126.63316582914572,1.9899497487437185,-16.729471123803613
127.63819095477386,1.9899497487437185,-16.078021968332454
128.643216080402,1.9899497487437185,-15.798391535902773
129.64824120603015,1.9899497487437185,-15.740179371624343
130.65326633165827,1.9899497487437185,-16.007684495705433
131.65829145728642,1.9899497487437185,-16.130183732377922
132.66331658291455,1.9899497487437185,-15.568300842664584
133.6683417085427,1.9899497487437185,-14.737131363804197
134.67336683417085,1.9899497487437185,-13.685498948482065
135.67839195979897,1.9899497487437185,-12.584173632140415
136.68341708542712,1.9899497487437185,-11.659738385627644
137.68844221105527,1.9899497487437185,-10.991754174784093
138.6934673366834,1.9899497487437185,-10.696399275344977
139.69849246231155,1.9899497487437185,-10.294227475224345
140.7035175879397,1.9899497487437185,-9.121844972539435
141.70854271356782,1.9899497487437185,-7.779126602762966
142.71356783919597,1.9899497487437185,-7.558700042704189
143.7185929648241,1.9899497487437185,-8.445555474442555
144.72361809045225,1.9899497487437185,-9.479916628962656
145.7286432160804,1.9899497487437185,-10.406203065057799
146.73366834170852,1.9899497487437185,-11.167921254833802
147.73869346733667,1.9899497487437185,-11.782681000318636
148.7437185929648,1.9899497487437185,-12.348888191826203
149.74874371859295,1.9899497487437185,-12.651006300243461
150.7537688442211,1.9899497487437185,-12.103284708760524
151.75879396984922,1.9899497487437185,-10.909413596489264
152.76381909547737,1.9899497487437185,-9.856760328495062
153.76884422110552,1.9899497487437185,-9.239362350863498
154.77386934673365,1.9899497487437185,-8.872095918382616
155.7788944723618,1.9899497487437185,-8.68070624598992
156.78391959798995,1.9899497487437185,-8.640991766559214
157.78894472361807,1.9899497487437185,-8.666550634750301
158.79396984924622,1.9899497487437185,-8.673536058530344
159.79899497487435,1.9899497487437185,-8.677608121115243
160.8040201005025,1.9899497487437185,-8.721953715594749
161.80904522613065,1.9899497487437185,-8.973582525534475
162.81407035175877,1.9899497487437185,-9.66433045914354
163.81909547738692,1.9899497487437185,-10.403778334417698
164.82412060301505,1.9899497487437185,-10.759699759894366
165.8291457286432,1.9899497487437185,-11.650877454813076
166.83417085427135,1.9899497487437185,-14.170434652708387
167.83919597989947,1.9899497487437185,-17.519347448427396
168.84422110552762,1.9899497487437185,-20.705898060206753
169.84924623115577,1.9899497487437185,-23.03479873641434
170.8542713567839,1.9899497487437185,-23.26916365413886
171.85929648241205,1.9899497487437185,-23.489922030791767
172.8643216080402,1.9899497487437185,-27.698291339428668
173.86934673366832,1.9899497487437185,-34.41364412240428
174.87437185929647,1.9899497487437185,-39.09651782262355
175.8793969849246,1.9899497487437185,-42.028990934530135
