Latitude,Longitude,Elevation,X,Y,Z
34.684773,-120.390387,138.1721039,20,8,-27.80016296
34.684773,-120.389387,149.0023041,20,9,-29.97919419
34.684773,-120.388387,139.818634,20,10,-28.13144406
34.684773,-120.387387,121.4505386,20,11,-24.43579182
34.684773,-120.386387,113.6484299,20,12,-22.86601117
34.684773,-120.385387,110.9526672,20,13,-22.32362498
34.684773,-120.384387,109.1085434,20,14,-21.95258812
34.684773,-120.383387,113.6079178,20,15,-22.85786016
34.684773,-120.382387,112.4803543,20,16,-22.63099491
34.684773,-120.381387,115.0252228,20,17,-23.14302126
34.684773,-120.380387,116.4645844,20,18,-23.43262014
34.684773,-120.379387,119.2884674,20,19,-24.00078409
34.684773,-120.378387,117.4465714,20,20,-23.63019546
34.684773,-120.377387,116.3618622,20,21,-23.41195249
34.684773,-120.376387,117.8689499,20,22,-23.71517783
34.684773,-120.375387,119.0329819,20,23,-23.94938052
34.684773,-120.374387,126.6358185,20,24,-25.47906771
34.684773,-120.373387,132.6765747,20,25,-26.69446505
34.684773,-120.372387,143.3084717,20,26,-28.83359777
34.684773,-120.371387,160.1452332,20,27,-32.22114634
34.684773,-120.370387,167.3490295,20,28,-33.67054681
34.684773,-120.369387,185.7537231,20,29,-37.3735626
34.684773,-120.368387,199.3630066,20,30,-40.11174409
34.684773,-120.367387,184.9788971,20,31,-37.21766796
34.684773,-120.366387,175.1756744,20,32,-35.24526412
34.684773,-120.365387,179.7887268,20,33,-36.17340811
34.684773,-120.364387,193.5844421,20,34,-38.94909961
34.684773,-120.363387,228.1234283,20,35,-45.89832755
34.684773,-120.362387,214.5165863,20,36,-43.16063727
34.684773,-120.361387,183.2529297,20,37,-36.87040412
34.684773,-120.360387,162.5117493,20,38,-32.69728828
34.684773,-120.359387,155.1703339,20,39,-31.22019892
34.684773,-120.358387,153.3270264,20,40,-30.84932631
34.684773,-120.357387,153.2749634,20,41,-30.83885126
34.684773,-120.356387,163.9259949,20,42,-32.98183383
34.684773,-120.355387,179.3224945,20,43,-36.07960239
34.684773,-120.354387,190.4069977,20,44,-38.30979927
34.684773,-120.353387,205.6998444,20,45,-41.3867129
34.684773,-120.352387,226.3510742,20,46,-45.54173073
34.684773,-120.351387,250.578186,20,47,-50.41621434
34.684773,-120.350387,275.8651123,20,48,-55.50393213
34.684773,-120.349387,289.6159363,20,49,-58.27059151
34.684773,-120.348387,282.8493958,20,50,-56.90916671
34.684773,-120.347387,242.2600861,20,51,-48.7426165
34.684773,-120.346387,225.1456604,20,52,-45.29920203
34.684773,-120.345387,235.4216614,20,53,-47.36672864
34.684773,-120.344387,236.9043427,20,54,-47.66504342
34.684773,-120.343387,204.3090363,20,55,-41.10688295
34.684773,-120.342387,200.8478241,20,56,-40.41048868
34.684773,-120.341387,192.1601105,20,57,-38.66252474
34.684773,-120.340387,193.9922791,20,58,-39.03115621
34.684773,-120.339387,195.3843689,20,59,-39.31124404
34.684773,-120.338387,197.1707458,20,60,-39.67066225
34.684773,-120.337387,199.5135498,20,61,-40.14203331
34.684773,-120.336387,206.7754364,20,62,-41.60312152
34.684773,-120.335387,225.949234,20,63,-45.46088067
34.684773,-120.334387,231.6961365,20,64,-46.61715477
34.684773,-120.333387,264.3860474,20,65,-53.19434961
34.684773,-120.332387,300.9501038,20,66,-60.55102073
34.684773,-120.331387,321.8020935,20,67,-64.74643136
34.684773,-120.330387,312.6499634,20,68,-62.90502704
34.684773,-120.329387,308.2921448,20,69,-62.02823597
34.684773,-120.328387,323.6497803,20,70,-65.11818508
34.684773,-120.327387,301.166626,20,71,-60.5945849
34.684773,-120.326387,262.4830322,20,72,-52.81146385
34.684773,-120.325387,220.4468994,20,73,-44.35381351
34.684773,-120.324387,219.3414154,20,74,-44.13139064
34.684773,-120.323387,235.896698,20,75,-47.46230579
34.684773,-120.322387,298.8023376,20,76,-60.11889119
34.684773,-120.321387,261.620697,20,77,-52.63796241
34.684773,-120.320387,228.858963,20,78,-46.04631679
34.684773,-120.319387,223.1078491,20,79,-44.88919535
34.684773,-120.318387,225.602356,20,80,-45.39108896
34.684773,-120.317387,255.0718689,20,81,-51.32034124
34.684773,-120.316387,266.2730713,20,82,-53.57401795
34.684773,-120.315387,281.6997986,20,83,-56.6778683
34.684773,-120.314387,316.9639282,20,84,-63.77299476
34.684773,-120.313387,317.676178,20,85,-63.91629908
34.684773,-120.312387,355.0498657,20,86,-71.43586765
34.684773,-120.311387,368.7160645,20,87,-74.18550047
34.684773,-120.310387,334.3384399,20,88,-67.26873843
34.684773,-120.309387,346.546814,20,89,-69.72505759
34.684773,-120.308387,399.025238,20,90,-80.28369208
34.684773,-120.307387,384.7434692,20,91,-77.41020685
34.684773,-120.306387,373.2522278,20,92,-75.09817442
34.684773,-120.305387,336.2440491,20,93,-67.6521461
34.684773,-120.304387,384.5160522,20,94,-77.36445066
34.684773,-120.303387,420.2598267,20,95,-84.55608142
34.684773,-120.302387,452.116272,20,96,-90.96558339
34.684773,-120.301387,482.9728394,20,97,-97.17391037
34.684773,-120.300387,420.4742126,20,98,-84.59921578
34.684773,-120.299387,423.7274475,20,99,-85.25376512
34.683773,-120.398387,103.1469345,21,0,-20.75311519
34.683773,-120.397387,105.9547577,21,1,-21.31804791
34.683773,-120.396387,113.7532425,21,2,-22.88709942
34.683773,-120.395387,123.8472137,21,3,-24.91800173
34.683773,-120.394387,125.5723801,21,4,-25.26510439
34.683773,-120.393387,128.6973572,21,5,-25.89384833
34.683773,-120.392387,134.837616,21,6,-27.12926554
34.683773,-120.391387,130.0736389,21,7,-26.17075558
34.683773,-120.390387,131.0061798,21,8,-26.35838237
34.683773,-120.389387,131.6218719,21,9,-26.48225934
34.683773,-120.388387,123.2097778,21,10,-24.78974993
34.683773,-120.387387,109.954155,21,11,-22.12272478
34.683773,-120.386387,108.5389099,21,12,-21.83797813
34.683773,-120.385387,108.3865433,21,13,-21.80732203
34.683773,-120.384387,109.457901,21,14,-22.02287871
34.683773,-120.383387,109.7604904,21,15,-22.08375956
34.683773,-120.382387,109.2737045,21,16,-21.98581847
34.683773,-120.381387,110.3360977,21,17,-22.19957148
34.683773,-120.380387,114.4764175,21,18,-23.0326019
34.683773,-120.379387,116.9339676,21,19,-23.52705983
34.683773,-120.378387,117.791275,21,20,-23.69954968
34.683773,-120.377387,118.356369,21,21,-23.81324633
34.683773,-120.376387,121.0252533,21,22,-24.35022461
34.683773,-120.375387,121.5965347,21,23,-24.46516616
34.683773,-120.374387,127.4743271,21,24,-25.64777525
34.683773,-120.373387,130.6718292,21,25,-26.29111119
34.683773,-120.372387,138.5410614,21,26,-27.87439704
34.683773,-120.371387,148.3901978,21,27,-29.85603869
34.683773,-120.370387,159.4227905,21,28,-32.07579122
34.683773,-120.369387,174.3459015,21,29,-35.07831419
34.683773,-120.368387,206.0517273,21,30,-41.45751158
34.683773,-120.367387,222.3945007,21,31,-44.74566999
34.683773,-120.366387,208.3988495,21,32,-41.92975147
34.683773,-120.365387,206.7089996,21,33,-41.58975447
34.683773,-120.364387,221.2690735,21,34,-44.51923455
34.683773,-120.363387,232.284729,21,35,-46.73557931
34.683773,-120.362387,211.2327271,21,36,-42.49992632
34.683773,-120.361387,186.9626923,21,37,-37.61680662
34.683773,-120.360387,159.4705353,21,38,-32.08539744
34.683773,-120.359387,151.4252777,21,39,-30.46669536
34.683773,-120.358387,151.3442535,21,40,-30.45039334
34.683773,-120.357387,152.02388,21,41,-30.58713386
34.683773,-120.356387,161.433609,21,42,-32.48036696
34.683773,-120.355387,172.8162079,21,43,-34.77054055
34.683773,-120.354387,195.8438416,21,44,-39.40368972
34.683773,-120.353387,212.6829376,21,45,-42.79170801
34.683773,-120.352387,245.5621033,21,46,-49.40698083
34.683773,-120.351387,249.4503479,21,47,-50.18929384
34.683773,-120.350387,251.0419159,21,48,-50.50951658
34.683773,-120.349387,271.4082031,21,49,-54.60720408
34.683773,-120.348387,276.9864197,21,50,-55.72953866
34.683773,-120.347387,237.3662567,21,51,-47.75798032
34.683773,-120.346387,222.3993378,21,52,-44.7466432
34.683773,-120.345387,214.1211548,21,53,-43.08107663
34.683773,-120.344387,239.1540222,21,54,-48.1176779
34.683773,-120.343387,198.3807526,21,55,-39.91411504
34.683773,-120.342387,191.8776398,21,56,-38.60569177
34.683773,-120.341387,190.9956207,21,57,-38.42822995
34.683773,-120.340387,192.2573547,21,58,-38.68209025
34.683773,-120.339387,193.5674133,21,59,-38.94567342
34.683773,-120.338387,195.9985046,21,60,-39.43480786
34.683773,-120.337387,220.3391571,21,61,-44.3321358
34.683773,-120.336387,238.0001221,21,62,-47.88551373
34.683773,-120.335387,251.4831848,21,63,-50.59829968
34.683773,-120.334387,252.5986938,21,64,-50.82273958
34.683773,-120.333387,257.9554443,21,65,-51.90051528
34.683773,-120.332387,297.4372253,21,66,-59.84423123
34.683773,-120.331387,305.627594,21,67,-61.49212959
34.683773,-120.330387,289.7737122,21,68,-58.30233595
34.683773,-120.329387,286.961792,21,69,-57.73657892
34.683773,-120.328387,297.7161255,21,70,-59.90034581
34.683773,-120.327387,302.2492981,21,71,-60.81241803
34.683773,-120.326387,267.0878906,21,72,-53.73795922
34.683773,-120.325387,227.0673218,21,73,-45.6858394
34.683773,-120.324387,216.0087585,21,74,-43.46086163
34.683773,-120.323387,216.0546417,21,75,-43.47009331
34.683773,-120.322387,264.1376343,21,76,-53.14436902
34.683773,-120.321387,225.6373749,21,77,-45.39813475
34.683773,-120.320387,218.0666046,21,78,-43.8748993
34.683773,-120.319387,220.8697968,21,79,-44.43890025
34.683773,-120.318387,245.897171,21,80,-49.4743963
34.683773,-120.317387,271.6877441,21,81,-54.66344761
34.683773,-120.316387,290.8362122,21,82,-58.51611045
34.683773,-120.315387,311.4750366,21,83,-62.66863232
34.683773,-120.314387,360.359314,21,84,-72.50412616
34.683773,-120.313387,361.6892395,21,85,-72.77170656
34.683773,-120.312387,396.2704773,21,86,-79.7294355
34.683773,-120.311387,376.7701721,21,87,-75.80598318
34.683773,-120.310387,367.3959045,21,88,-73.91988491
34.683773,-120.309387,358.4891968,21,89,-72.12785946
34.683773,-120.308387,391.1859436,21,90,-78.70642969
34.683773,-120.307387,416.4999084,21,91,-83.79958763
34.683773,-120.306387,398.5794373,21,92,-80.19399717
34.683773,-120.305387,367.4450684,21,93,-73.92977665
34.683773,-120.304387,384.8469543,21,94,-77.431028
34.683773,-120.303387,415.8174744,21,95,-83.66228221
34.683773,-120.302387,461.825592,21,96,-92.91909406
34.683773,-120.301387,470.1036682,21,97,-94.58463913
34.683773,-120.300387,409.7231445,21,98,-82.43610589
34.683773,-120.299387,370.1407776,21,99,-74.47215209
34.682773,-120.398387,101.6607361,22,0,-20.45409276
34.682773,-120.397387,112.9397049,22,1,-22.72341603
34.682773,-120.396387,117.2528458,22,2,-23.59121797
34.682773,-120.395387,120.1792145,22,3,-24.18000199
34.682773,-120.394387,120.9640732,22,4,-24.3379152
34.682773,-120.393387,122.2302551,22,5,-24.59267041
34.682773,-120.392387,126.0703964,22,6,-25.36530505
34.682773,-120.391387,124.8609924,22,7,-25.12197353
34.682773,-120.390387,123.7106323,22,8,-24.89052162
34.682773,-120.389387,122.368309,22,9,-24.62044679
34.682773,-120.388387,109.8312531,22,10,-22.09799697
34.682773,-120.387387,106.6985092,22,11,-21.46769037
34.682773,-120.386387,105.5874863,22,12,-21.24415307
34.682773,-120.385387,105.6512299,22,13,-21.25697825
34.682773,-120.384387,106.3615646,22,14,-21.39989728
34.682773,-120.383387,107.383728,22,15,-21.60555607
34.682773,-120.382387,108.3310318,22,16,-21.79615315
34.682773,-120.381387,109.9538269,22,17,-22.12265877
34.682773,-120.380387,111.9407959,22,18,-22.52243601
34.682773,-120.379387,116.0599136,22,19,-23.35120058
34.682773,-120.378387,118.3875427,22,20,-23.81951847
34.682773,-120.377387,119.5399704,22,21,-24.05138638
34.682773,-120.376387,122.5458832,22,22,-24.65617463
34.682773,-120.375387,131.0443268,22,23,-26.36605753
34.682773,-120.374387,144.0724182,22,24,-28.98730345
34.682773,-120.373387,161.8049622,22,25,-32.55508304
34.682773,-120.372387,144.9552765,22,26,-29.16493413
34.682773,-120.371387,148.4387512,22,27,-29.86580762
34.682773,-120.370387,157.1517792,22,28,-31.61886479
34.682773,-120.369387,173.6431885,22,29,-34.93692866
34.682773,-120.368387,191.1408081,22,30,-38.45744158
34.682773,-120.367387,212.4217529,22,31,-42.73915777
34.682773,-120.366387,222.6607208,22,32,-44.79923334
34.682773,-120.365387,232.8148193,22,33,-46.84223324
34.682773,-120.364387,237.7596436,22,34,-47.83712957
34.682773,-120.363387,231.729126,22,35,-46.62379224
34.682773,-120.362387,211.4389648,22,36,-42.54142127
34.682773,-120.361387,185.9780121,22,37,-37.41868943
34.682773,-120.360387,160.5182343,22,38,-32.29619398
34.682773,-120.359387,150.3745575,22,39,-30.25529094
34.682773,-120.358387,149.2439728,22,40,-30.02781783
34.682773,-120.357387,150.1313324,22,41,-30.20635417
34.682773,-120.356387,157.0731354,22,42,-31.60304169
34.682773,-120.355387,168.0475464,22,43,-33.81108808
34.682773,-120.354387,190.4141541,22,44,-38.31123913
34.682773,-120.353387,205.4809723,22,45,-41.34267594
34.682773,-120.352387,224.3661957,22,46,-45.14237409
34.682773,-120.351387,220.1880798,22,47,-44.30173913
34.682773,-120.350387,240.1153107,22,48,-48.31108869
34.682773,-120.349387,255.7171021,22,49,-51.45016185
34.682773,-120.348387,268.976593,22,50,-54.11796526
34.682773,-120.347387,271.5169983,22,51,-54.62909362
34.682773,-120.346387,233.7323761,22,52,-47.02684523
34.682773,-120.345387,206.6014862,22,53,-41.56812282
34.682773,-120.344387,199.8205261,22,54,-40.20379681
34.682773,-120.343387,198.2142029,22,55,-39.88060532
34.682773,-120.342387,188.9903564,22,56,-38.02477171
34.682773,-120.341387,190.135788,22,57,-38.255232
34.682773,-120.340387,191.2280273,22,58,-38.47499005
34.682773,-120.339387,207.6315002,22,59,-41.77536116
34.682773,-120.338387,238.8089142,22,60,-48.04824233
34.682773,-120.337387,259.9996338,22,61,-52.31180525
34.682773,-120.336387,237.1950836,22,62,-47.72354037
34.682773,-120.335387,247.8722839,22,63,-49.8717881
34.682773,-120.334387,250.2893524,22,64,-50.35810115
34.682773,-120.333387,266.3865967,22,65,-53.5968592
34.682773,-120.332387,293.6798401,22,66,-59.08824707
34.682773,-120.331387,314.24823,22,67,-63.22659754
34.682773,-120.330387,283.8703918,22,68,-57.11459065
34.682773,-120.329387,262.5030823,22,69,-52.81549791
34.682773,-120.328387,265.9936523,22,70,-53.51779899
34.682773,-120.327387,274.3530273,22,71,-55.19970134
34.682773,-120.326387,285.3009338,22,72,-57.40241503
34.682773,-120.325387,268.9286194,22,73,-54.10831299
34.682773,-120.324387,218.5223694,22,74,-43.96659896
34.682773,-120.323387,211.2549591,22,75,-42.5043994
34.682773,-120.322387,219.9010773,22,76,-44.24399435
34.682773,-120.321387,212.8660583,22,77,-42.82855182
34.682773,-120.320387,216.9613037,22,78,-43.65251327
34.682773,-120.319387,241.8058167,22,79,-48.65121771
34.682773,-120.318387,269.3106689,22,80,-54.18518118
34.682773,-120.317387,302.2166748,22,81,-60.80585424
34.682773,-120.316387,328.2861023,22,82,-66.05101091
34.682773,-120.315387,359.3203735,22,83,-72.29509183
34.682773,-120.314387,386.6374512,22,84,-77.79127513
34.682773,-120.313387,390.3302002,22,85,-78.53425452
34.682773,-120.312387,394.3247681,22,86,-79.33795971
34.682773,-120.311387,404.6915283,22,87,-81.42374705
34.682773,-120.310387,415.1861572,22,88,-83.5352615
34.682773,-120.309387,408.4268799,22,89,-82.17529804
34.682773,-120.308387,414.9235229,22,90,-83.4824196
34.682773,-120.307387,445.5026855,22,91,-89.63493288
34.682773,-120.306387,403.5058899,22,92,-81.18519715
34.682773,-120.305387,415.2738342,22,93,-83.55290207
34.682773,-120.304387,433.7279663,22,94,-87.26586485
34.682773,-120.303387,463.5895081,22,95,-93.27399314
34.682773,-120.302387,469.6051941,22,96,-94.48434637
34.682773,-120.301387,419.0683289,22,97,-84.31635262
34.682773,-120.300387,406.8612976,22,98,-81.86030362
34.682773,-120.299387,348.8614502,22,99,-70.19076133
34.681773,-120.398387,97.49388885,23,0,-19.61572504
34.681773,-120.397387,112.5974808,23,1,-22.6545607
34.681773,-120.396387,115.5371399,23,2,-23.24601874
34.681773,-120.395387,116.5283813,23,3,-23.44545606
34.681773,-120.394387,120.2606812,23,4,-24.19639305
34.681773,-120.393387,123.2013397,23,5,-24.78805218
34.681773,-120.392387,106.7312698,23,6,-21.47428179
34.681773,-120.391387,100.1665192,23,7,-20.15345701
34.681773,-120.390387,98.18024445,23,8,-19.75381946
34.681773,-120.389387,100.5935593,23,9,-20.23937728
34.681773,-120.388387,103.2470551,23,10,-20.7732594
34.681773,-120.387387,102.9876328,23,11,-20.72106375
34.681773,-120.386387,102.8231354,23,12,-20.68796696
34.681773,-120.385387,103.2001953,23,13,-20.76383124
34.681773,-120.384387,104.4003067,23,14,-21.00529309
34.681773,-120.383387,106.5256348,23,15,-21.43290811
34.681773,-120.382387,108.1708374,23,16,-21.76392211
34.681773,-120.381387,110.3734741,23,17,-22.2070916
34.681773,-120.380387,114.2680283,23,18,-22.99067407
34.681773,-120.379387,117.9662094,23,19,-23.7347464
34.681773,-120.378387,120.9484024,23,20,-24.33476224
34.681773,-120.377387,129.3207703,23,21,-26.01927876
34.681773,-120.376387,125.2878494,23,22,-25.20785696
34.681773,-120.375387,130.650238,23,23,-26.28676705
34.681773,-120.374387,138.6696472,23,24,-27.90026845
34.681773,-120.373387,169.9376373,23,25,-34.1913735
34.681773,-120.372387,158.2612457,23,26,-31.84208894
34.681773,-120.371387,168.8610077,23,27,-33.97475611
34.681773,-120.370387,175.2553711,23,28,-35.26129905
34.681773,-120.369387,177.3798523,23,29,-35.68874368
34.681773,-120.368387,187.2381439,23,30,-37.67222737
34.681773,-120.367387,199.7506104,23,31,-40.18972979
34.681773,-120.366387,214.548172,23,32,-43.1669923
34.681773,-120.365387,220.3084259,23,33,-44.3259527
34.681773,-120.364387,214.0879974,23,34,-43.07440539
34.681773,-120.363387,211.3310394,23,35,-42.51970672
34.681773,-120.362387,201.6461792,23,36,-40.57111735
34.681773,-120.361387,190.1513672,23,37,-38.25836653
34.681773,-120.360387,156.8483887,23,38,-31.55782276
34.681773,-120.359387,147.8832092,23,39,-29.75403283
34.681773,-120.358387,147.3729858,23,40,-29.65137612
34.681773,-120.357387,148.1030121,23,41,-29.79825706
34.681773,-120.356387,150.8453674,23,42,-30.35001768
34.681773,-120.355387,164.4381866,23,43,-33.08488658
34.681773,-120.354387,186.4599762,23,44,-37.51566038
34.681773,-120.353387,220.9418335,23,45,-44.45339401
34.681773,-120.352387,204.3586273,23,46,-41.11686065
34.681773,-120.351387,200.2495575,23,47,-40.29011772
34.681773,-120.350387,215.1927338,23,48,-43.29667783
34.681773,-120.349387,229.8732147,23,49,-46.25038376
34.681773,-120.348387,245.6780243,23,50,-49.43030408
34.681773,-120.347387,264.4213562,23,51,-53.20145374
34.681773,-120.346387,266.947113,23,52,-53.70963483
34.681773,-120.345387,218.3344421,23,53,-43.92878809
34.681773,-120.344387,210.8590546,23,54,-42.42474359
34.681773,-120.343387,187.9248199,23,55,-37.81038626
34.681773,-120.342387,187.0170288,23,56,-37.62773911
34.681773,-120.341387,191.7447815,23,57,-38.57896075
34.681773,-120.340387,197.3239594,23,58,-39.70148873
34.681773,-120.339387,206.0820007,23,59,-41.46360258
34.681773,-120.338387,213.7197266,23,60,-43.00030946
34.681773,-120.337387,220.4324341,23,61,-44.35090309
34.681773,-120.336387,232.7489166,23,62,-46.82897364
34.681773,-120.335387,241.957962,23,63,-48.68182929
34.681773,-120.334387,249.6983795,23,64,-50.23919768
34.681773,-120.333387,285.6904297,23,65,-57.48078142
34.681773,-120.332387,240.3079681,23,66,-48.34985129
34.681773,-120.331387,243.7592621,23,67,-49.04425002
34.681773,-120.330387,278.2453918,23,68,-55.98284327
34.681773,-120.329387,267.7702026,23,69,-53.87524008
34.681773,-120.328387,245.2079468,23,70,-49.33572471
34.681773,-120.327387,229.7844086,23,71,-46.232516
34.681773,-120.326387,252.5153046,23,72,-50.80596169
34.681773,-120.325387,247.3734589,23,73,-49.77142473
34.681773,-120.324387,224.445694,23,74,-45.15836911
34.681773,-120.323387,206.4651642,23,75,-41.54069489
34.681773,-120.322387,207.7557831,23,76,-41.80036681
34.681773,-120.321387,210.8497162,23,77,-42.42286471
34.681773,-120.320387,235.0519867,23,78,-47.29235027
34.681773,-120.319387,274.3426514,23,79,-55.1976137
34.681773,-120.318387,300.1284485,23,80,-60.38570408
34.681773,-120.317387,323.507019,23,81,-65.08946158
34.681773,-120.316387,342.8335266,23,82,-68.97794591
34.681773,-120.315387,342.7756348,23,83,-68.9662981
34.681773,-120.314387,354.3345337,23,84,-71.29194318
34.681773,-120.313387,345.5746765,23,85,-69.52946399
34.681773,-120.312387,349.7705994,23,86,-70.37368172
34.681773,-120.311387,365.3006897,23,87,-73.49832866
34.681773,-120.310387,388.6642761,23,88,-78.19907137
34.681773,-120.309387,401.065033,23,89,-80.69409787
34.681773,-120.308387,420.2967224,23,90,-84.56350483
34.681773,-120.307387,439.0536804,23,91,-88.33739605
34.681773,-120.306387,443.7608643,23,92,-89.28447924
34.681773,-120.305387,449.2766724,23,93,-90.39425727
34.681773,-120.304387,447.5447388,23,94,-90.04579303
34.681773,-120.303387,434.9971619,23,95,-87.5212264
34.681773,-120.302387,443.0478821,23,96,-89.14102756
34.681773,-120.301387,406.8990173,23,97,-81.86789281
34.681773,-120.300387,346.1951904,23,98,-69.6543111
34.681773,-120.299387,335.822876,23,99,-67.56740626
34.680773,-120.398387,92.06702423,24,0,-18.5238424
34.680773,-120.397387,105.9091797,24,1,-21.30887763
34.680773,-120.396387,108.6066055,24,2,-21.85159846
34.680773,-120.395387,105.6655884,24,3,-21.25986718
34.680773,-120.394387,97.6088562,24,4,-19.63885641
34.680773,-120.393387,96.21646118,24,5,-19.35870718
34.680773,-120.392387,94.71195221,24,6,-19.05600068
34.680773,-120.391387,94.28354645,24,7,-18.96980564
34.680773,-120.390387,95.13792419,24,8,-19.14170605
34.680773,-120.389387,97.78783417,24,9,-19.6748667
34.680773,-120.388387,99.73065948,24,10,-20.06576225
34.680773,-120.387387,99.48032379,24,11,-20.01539482
34.680773,-120.386387,109.3636169,24,12,-22.0039088
34.680773,-120.385387,108.2324677,24,13,-21.77632209
34.680773,-120.384387,124.3920059,24,14,-25.02761367
34.680773,-120.383387,112.7087021,24,15,-22.67693838
34.680773,-120.382387,114.6455994,24,16,-23.06664121
34.680773,-120.381387,111.0691833,24,17,-22.34706797
34.680773,-120.380387,116.111557,24,18,-23.3615912
34.680773,-120.379387,120.6227112,24,19,-24.26923332
34.680773,-120.378387,132.7902069,24,20,-26.71732779
34.680773,-120.377387,157.1752777,24,21,-31.62359268
34.680773,-120.376387,156.4962463,24,22,-31.48697189
34.680773,-120.375387,154.3020477,24,23,-31.04550015
34.680773,-120.374387,157.6214294,24,24,-31.7133582
34.680773,-120.373387,168.6419373,24,25,-33.93067924
34.680773,-120.372387,191.2428284,24,26,-38.47796801
34.680773,-120.371387,198.0985107,24,27,-39.85732811
34.680773,-120.370387,192.2325134,24,28,-38.67709219
34.680773,-120.369387,186.9937134,24,29,-37.62304806
34.680773,-120.368387,198.7718506,24,30,-39.99280378
34.680773,-120.367387,211.0378265,24,31,-42.46071243
34.680773,-120.366387,205.9222107,24,32,-41.4314529
34.680773,-120.365387,203.2537994,24,33,-40.8945698
34.680773,-120.364387,202.7501678,24,34,-40.79323936
34.680773,-120.363387,189.9031067,24,35,-38.20841663
34.680773,-120.362387,184.9898529,24,36,-37.21987226
34.680773,-120.361387,181.5280151,24,37,-36.52335211
34.680773,-120.360387,153.7109375,24,38,-30.92656905
34.680773,-120.359387,144.484726,24,39,-29.07025958
34.680773,-120.358387,145.4206696,24,40,-29.258571
34.680773,-120.357387,145.1943054,24,41,-29.21302664
34.680773,-120.356387,150.4156036,24,42,-30.26354941
34.680773,-120.355387,165.6818695,24,43,-33.33511499
34.680773,-120.354387,183.783432,24,44,-36.97714094
34.680773,-120.353387,207.3845215,24,45,-41.72566915
34.680773,-120.352387,202.4329834,24,46,-40.72942199
34.680773,-120.351387,177.5575562,24,47,-35.72449762
34.680773,-120.350387,188.4835968,24,48,-37.92281191
34.680773,-120.349387,212.9844513,24,49,-42.85237242
34.680773,-120.348387,227.882019,24,50,-45.84975611
34.680773,-120.347387,246.6822052,24,51,-49.63234481
34.680773,-120.346387,262.4213257,24,52,-52.79904853
34.680773,-120.345387,222.2322083,24,53,-44.71301681
34.680773,-120.344387,193.8583527,24,54,-39.00421028
34.680773,-120.343387,179.9225311,24,55,-36.20032948
34.680773,-120.342387,180.6387024,24,56,-36.3444228
34.680773,-120.341387,189.5119629,24,57,-38.12971868
34.680773,-120.340387,209.7405548,24,58,-42.19970196
34.680773,-120.339387,216.5995331,24,59,-43.57972519
34.680773,-120.338387,236.6960297,24,60,-47.62313095
34.680773,-120.337387,230.1781464,24,61,-46.31173586
34.680773,-120.336387,222.7463074,24,62,-44.81645332
34.680773,-120.335387,229.9265747,24,63,-46.26111976
34.680773,-120.334387,276.7483215,24,64,-55.68163342
34.680773,-120.333387,301.2855835,24,65,-60.6185191
34.680773,-120.332387,252.8609924,24,66,-50.87551393
34.680773,-120.331387,236.0808563,24,67,-47.49935836
34.680773,-120.330387,221.6933289,24,68,-44.60459453
34.680773,-120.329387,228.0306244,24,69,-45.87965544
34.680773,-120.328387,244.2530975,24,70,-49.14360948
34.680773,-120.327387,247.2362671,24,71,-49.74382181
34.680773,-120.326387,212.803833,24,72,-42.81603211
34.680773,-120.325387,208.542511,24,73,-41.9586561
34.680773,-120.324387,204.5641022,24,74,-41.1582021
34.680773,-120.323387,202.9699097,24,75,-40.83745131
34.680773,-120.322387,206.1069489,24,76,-41.46862213
34.680773,-120.321387,218.7592316,24,77,-44.01425552
34.680773,-120.320387,271.0455017,24,78,-54.53422873
34.680773,-120.319387,302.8392334,24,79,-60.93111274
34.680773,-120.318387,311.1590881,24,80,-62.60506364
34.680773,-120.317387,320.8668213,24,81,-64.55825503
34.680773,-120.316387,319.9543457,24,82,-64.37466536
34.680773,-120.315387,290.682373,24,83,-58.4851581
34.680773,-120.314387,316.5592651,24,84,-63.69157673
34.680773,-120.313387,302.6217041,24,85,-60.88734594
34.680773,-120.312387,297.5027771,24,86,-59.85742022
34.680773,-120.311387,337.5079956,24,87,-67.90645155
34.680773,-120.310387,360.7160339,24,88,-72.57589805
34.680773,-120.309387,363.7695007,24,89,-73.19025415
34.680773,-120.308387,387.3352051,24,90,-77.93166289
34.680773,-120.307387,406.3092651,24,91,-81.74923494
34.680773,-120.306387,427.9381104,24,92,-86.10094853
34.680773,-120.305387,440.0331726,24,93,-88.53446942
34.680773,-120.304387,427.5551453,24,94,-86.02389613
34.680773,-120.303387,398.2883911,24,95,-80.13543882
34.680773,-120.302387,402.5260925,24,96,-80.98806237
34.680773,-120.301387,402.3699036,24,97,-80.95663723
34.680773,-120.300387,371.1177673,24,98,-74.66872197
34.680773,-120.299387,303.7788086,24,99,-61.12015483
34.679773,-120.398387,89.24811554,25,0,-17.95667929
34.679773,-120.397387,88.48852539,25,1,-17.8038501
34.679773,-120.396387,86.67510986,25,2,-17.43899174
34.679773,-120.395387,89.56845093,25,3,-18.02113062
34.679773,-120.394387,89.25874329,25,4,-17.95881758
34.679773,-120.393387,89.34381866,25,5,-17.97593471
34.679773,-120.392387,90.25305176,25,6,-18.15887199
34.679773,-120.391387,91.78967285,25,7,-18.46803943
